"","location_id","work_type","high_inter","hrs_inter"
"5011",805,"service",1,23
"5012",481,"service",1,23
"5013",993,"service",1,23
"5014",963,"service",1,23
"5015",253,"service",1,23
"5016",976,"service",1,23
"5017",660,"law",1,5
"5018",700,"law",1,5
"5019",56,"law",1,5
"5020",370,"law",1,5
"5021",583,"law",1,5
"5022",383,"law",1,5
"5023",890,"law",1,5
"5024",550,"law",1,5
"5025",103,"service",0,8
"5026",475,"service",0,8
"5027",19,"service",0,8
"5028",877,"service",0,8
"5029",359,"service",0,8
"5030",206,"service",0,8
"5031",345,"service",0,8
"5032",196,"service",0,8
"5033",125,"service",0,8
"5034",532,"law",0,3
"5035",37,"labor",0,15
"5036",100,"labor",0,15
"5037",826,"labor",0,15
"5038",681,"labor",0,15
"5039",861,"labor",0,15
"5040",292,"labor",0,15
"5041",190,"labor",0,15
"5042",76,"consultency",0,24
"5043",696,"consultency",0,24
"5044",159,"consultency",0,24
"5045",359,"consultency",0,24
"5046",383,"consultency",0,24
"5047",914,"consultency",0,24
"5048",912,"law",0,10
"5049",576,"law",0,10
"5050",813,"law",0,10
"5051",386,"law",0,10
"5052",692,"law",0,10
"5053",49,"law",0,10
"5054",146,"law",0,10
"5055",815,"law",0,10
"5056",477,"hospital",0,11
"5057",533,"hospital",0,11
"5058",756,"hospital",0,11
"5059",209,"hospital",0,11
"5060",764,"hospital",0,11
"5061",845,"hospital",0,13
"5062",392,"hospital",0,13
"5063",637,"construction",0,3
"5064",682,"construction",0,3
"5065",920,"construction",0,3
"5066",705,"construction",0,3
"5067",168,"construction",0,3
"5068",77,"construction",1,9
"5069",277,"construction",1,9
"5070",451,"construction",1,9
"5071",901,"construction",1,9
"5072",544,"construction",1,9
"5073",34,"construction",1,9
"5074",108,"construction",1,9
"5075",938,"construction",1,9
"5076",780,"consultency",1,10
"5077",220,"technology",1,23
"5078",647,"technology",1,23
"5079",971,"technology",1,23
"5080",763,"technology",1,23
"5081",162,"technology",1,23
"5082",326,"technology",1,23
"5083",905,"construction",1,6
"5084",534,"construction",1,6
"5085",959,"construction",1,6
"5086",589,"construction",1,6
"5087",665,"construction",1,6
"5088",487,"construction",1,6
"5089",173,"construction",1,6
"5090",283,"construction",1,6
"5091",26,"construction",1,6
"5092",53,"construction",1,6
"5093",561,"consultency",0,18
"5094",648,"consultency",0,18
"5095",602,"consultency",0,18
"5096",503,"consultency",0,18
"5097",110,"consultency",0,18
"5098",258,"consultency",0,18
"5099",84,"consultency",0,18
"5100",623,"consultency",1,20
"5101",218,"consultency",1,20
"5102",148,"consultency",1,20
"5103",142,"consultency",1,20
"5104",434,"consultency",1,20
"5105",536,"consultency",1,20
"5106",537,"consultency",1,20
"5107",816,"technology",1,13
"5108",393,"technology",1,13
"5109",170,"technology",1,13
"5110",375,"technology",1,13
"5111",276,"technology",1,13
"5112",930,"technology",1,13
"5113",351,"technology",1,13
"5114",451,"finance",1,22
"5115",166,"finance",1,22
"5116",778,"finance",1,22
"5117",74,"finance",1,22
"5118",401,"finance",1,22
"5119",299,"finance",1,22
"5120",61,"finance",1,22
"5121",315,"consultency",0,20
"5122",666,"consultency",0,20
"5123",183,"service",0,2
"5124",83,"service",0,2
"5125",745,"service",0,2
"5126",301,"service",0,2
"5127",7,"service",0,2
"5128",791,"service",0,2
"5129",318,"law",0,10
"5130",994,"law",0,10
"5131",149,"hospital",1,13
"5132",447,"university",0,22
"5133",630,"university",0,22
"5134",193,"university",0,22
"5135",996,"university",0,22
"5136",238,"university",0,22
"5137",277,"university",0,22
"5138",491,"university",0,22
"5139",994,"construction",0,15
"5140",102,"construction",0,15
"5141",282,"construction",0,15
"5142",959,"construction",0,15
"5143",581,"construction",0,15
"5144",570,"construction",0,15
"5145",891,"service",0,18
"5146",571,"service",0,18
"5147",728,"service",0,18
"5148",289,"service",0,18
"5149",182,"labor",1,11
"5150",826,"labor",1,11
"5151",772,"labor",1,11
"5152",373,"labor",1,11
"5153",205,"university",1,14
"5154",243,"university",1,14
"5155",313,"university",1,14
"5156",1,"university",1,14
"5157",1,"university",1,14
"5158",479,"university",1,14
"5159",249,"university",1,14
"5160",973,"construction",1,13
"5161",568,"construction",1,13
"5162",686,"construction",1,13
"5163",341,"construction",1,13
"5164",755,"construction",1,13
"5165",984,"construction",1,13
"5166",214,"hospital",0,8
"5167",443,"hospital",0,8
"5168",204,"hospital",0,8
"5169",887,"finance",0,12
"5170",727,"finance",0,12
"5171",984,"finance",0,12
"5172",990,"finance",0,12
"5173",751,"finance",0,12
"5174",796,"finance",0,12
"5175",925,"homemaker",1,11
"5176",330,"homemaker",1,11
"5177",603,"homemaker",1,11
"5178",150,"homemaker",1,11
"5179",693,"homemaker",1,11
"5180",873,"homemaker",1,11
"5181",831,"homemaker",1,11
"5182",349,"homemaker",1,11
"5183",134,"homemaker",1,11
"5184",669,"homemaker",1,11
"5185",495,"hospital",0,10
"5186",269,"hospital",0,10
"5187",366,"hospital",0,10
"5188",893,"construction",1,4
"5189",649,"construction",1,4
"5190",434,"university",0,18
"5191",914,"university",0,18
"5192",617,"university",0,18
"5193",180,"university",0,18
"5194",140,"university",0,18
"5195",796,"university",0,18
"5196",180,"homemaker",1,12
"5197",235,"homemaker",1,12
"5198",687,"homemaker",1,12
"5199",824,"university",0,19
"5200",412,"university",0,19
"5201",387,"labor",1,6
"5202",43,"homemaker",1,17
"5203",949,"construction",0,6
"5204",334,"construction",0,6
"5205",487,"construction",0,6
"5206",955,"construction",0,6
"5207",432,"finance",0,22
"5208",140,"finance",0,22
"5209",630,"finance",0,22
"5210",741,"finance",0,22
"5211",772,"finance",0,22
"5212",450,"finance",0,22
"5213",411,"finance",0,22
"5214",687,"finance",0,22
"5215",532,"finance",0,22
"5216",927,"finance",0,22
"5217",418,"construction",1,17
"5218",308,"construction",1,17
"5219",656,"construction",1,17
"5220",222,"construction",1,17
"5221",824,"consultency",0,13
"5222",281,"consultency",0,13
"5223",655,"consultency",0,13
"5224",317,"consultency",0,13
"5225",331,"consultency",0,13
"5226",43,"consultency",0,13
"5227",696,"consultency",0,13
"5228",110,"consultency",0,13
"5229",545,"consultency",0,13
"5230",851,"consultency",0,13
"5231",360,"service",1,14
"5232",822,"hospital",0,24
"5233",496,"hospital",0,24
"5234",266,"hospital",0,24
"5235",210,"hospital",0,24
"5236",831,"hospital",0,24
"5237",959,"hospital",0,24
"5238",762,"consultency",0,5
"5239",365,"consultency",0,5
"5240",513,"consultency",0,5
"5241",500,"consultency",0,5
"5242",215,"consultency",0,5
"5243",624,"consultency",0,5
"5244",895,"consultency",0,5
"5245",720,"consultency",0,5
"5246",919,"consultency",0,5
"5247",540,"consultency",0,5
"5248",884,"construction",0,1
"5249",527,"construction",0,1
"5250",992,"construction",0,1
"5251",628,"construction",0,1
"5252",307,"construction",0,1
"5253",272,"construction",0,1
"5254",299,"construction",0,1
"5255",430,"construction",0,1
"5256",952,"construction",0,1
"5257",985,"construction",0,1
"5258",59,"labor",1,2
"5259",695,"labor",1,2
"5260",894,"labor",1,2
"5261",47,"labor",1,2
"5262",624,"labor",1,2
"5263",913,"labor",1,2
"5264",405,"labor",1,2
"5265",540,"hospital",0,3
"5266",215,"hospital",0,3
"5267",756,"hospital",0,3
"5268",131,"hospital",0,3
"5269",377,"hospital",0,3
"5270",539,"hospital",0,3
"5271",783,"hospital",0,3
"5272",395,"university",1,8
"5273",80,"university",1,8
"5274",257,"university",1,8
"5275",517,"university",1,8
"5276",975,"university",1,8
"5277",858,"university",1,8
"5278",368,"university",1,8
"5279",308,"university",1,8
"5280",902,"university",1,8
"5281",118,"university",1,8
"5282",124,"construction",0,14
"5283",398,"construction",0,14
"5284",765,"construction",0,14
"5285",792,"construction",0,14
"5286",658,"construction",0,14
"5287",110,"construction",0,14
"5288",482,"construction",0,14
"5289",927,"construction",0,14
"5290",366,"technology",0,14
"5291",548,"technology",0,14
"5292",662,"technology",0,14
"5293",734,"technology",0,14
"5294",675,"hospital",1,7
"5295",404,"hospital",1,7
"5296",202,"hospital",1,7
"5297",659,"hospital",1,7
"5298",145,"hospital",1,7
"5299",601,"hospital",1,7
"5300",265,"hospital",1,7
"5301",757,"law",0,17
"5302",670,"law",0,17
"5303",80,"law",0,17
"5304",881,"law",0,17
"5305",585,"law",0,17
"5306",964,"university",0,13
"5307",483,"university",0,13
"5308",65,"university",0,13
"5309",621,"university",0,13
"5310",572,"university",0,13
"5311",429,"university",0,13
"5312",187,"university",0,13
"5313",743,"service",0,4
"5314",301,"service",0,4
"5315",267,"service",0,4
"5316",43,"service",0,4
"5317",79,"service",0,4
"5318",514,"service",0,4
"5319",703,"law",0,14
"5320",502,"law",0,14
"5321",564,"law",0,14
"5322",772,"law",0,14
"5323",953,"law",0,14
"5324",202,"law",0,14
"5325",286,"law",0,14
"5326",881,"law",0,14
"5327",364,"law",0,14
"5328",75,"law",0,14
"5329",575,"hospital",0,1
"5330",218,"hospital",0,1
"5331",673,"hospital",0,1
"5332",895,"hospital",0,1
"5333",735,"hospital",0,1
"5334",702,"homemaker",0,17
"5335",58,"homemaker",0,17
"5336",239,"homemaker",0,17
"5337",575,"homemaker",0,17
"5338",496,"homemaker",0,17
"5339",247,"homemaker",0,17
"5340",631,"homemaker",0,17
"5341",897,"service",0,20
"5342",46,"service",0,20
"5343",593,"service",0,20
"5344",453,"service",0,20
"5345",364,"service",0,20
"5346",826,"service",0,20
"5347",832,"service",0,20
"5348",398,"service",0,20
"5349",445,"finance",1,7
"5350",274,"finance",1,7
"5351",687,"finance",1,7
"5352",360,"finance",1,7
"5353",906,"law",1,14
"5354",706,"law",1,14
"5355",362,"law",1,14
"5356",249,"law",1,14
"5357",725,"law",1,14
"5358",940,"law",1,14
"5359",859,"law",1,14
"5360",283,"law",1,14
"5361",262,"law",1,14
"5362",52,"hospital",0,12
"5363",75,"homemaker",1,9
"5364",887,"homemaker",1,9
"5365",37,"consultency",0,12
"5366",942,"consultency",0,12
"5367",730,"consultency",0,12
"5368",387,"consultency",0,12
"5369",99,"consultency",0,12
"5370",1,"consultency",0,12
"5371",277,"consultency",0,12
"5372",879,"consultency",0,12
"5373",108,"consultency",0,12
"5374",39,"consultency",0,12
"5375",390,"law",0,7
"5376",509,"law",0,7
"5377",615,"law",0,7
"5378",64,"law",0,7
"5379",197,"law",0,7
"5380",453,"finance",1,20
"5381",385,"finance",1,20
"5382",800,"labor",1,2
"5383",842,"technology",1,21
"5384",5,"homemaker",1,19
"5385",633,"homemaker",1,19
"5386",921,"homemaker",1,19
"5387",779,"homemaker",1,19
"5388",930,"homemaker",1,19
"5389",906,"technology",0,3
"5390",15,"technology",0,3
"5391",485,"technology",0,3
"5392",790,"labor",1,10
"5393",811,"labor",1,10
"5394",465,"labor",1,10
"5395",619,"labor",1,10
"5396",278,"hospital",0,3
"5397",463,"hospital",0,3
"5398",894,"hospital",0,3
"5399",594,"hospital",0,3
"5400",789,"hospital",0,3
"5401",168,"homemaker",0,15
"5402",861,"homemaker",0,15
"5403",423,"homemaker",0,15
"5404",620,"homemaker",0,15
"5405",224,"homemaker",0,15
"5406",146,"homemaker",0,15
"5407",477,"homemaker",0,15
"5408",844,"hospital",0,23
"5409",254,"law",0,19
"5410",726,"law",0,19
"5411",892,"law",0,19
"5412",728,"law",0,19
"5413",940,"law",0,19
"5414",195,"technology",1,1
"5415",5,"technology",1,1
"5416",435,"technology",1,1
"5417",105,"technology",1,1
"5418",806,"technology",1,1
"5419",494,"finance",0,17
"5420",207,"finance",0,17
"5421",1,"finance",0,17
"5422",650,"finance",0,17
"5423",623,"finance",0,17
"5424",583,"finance",0,17
"5425",856,"finance",0,17
"5426",816,"finance",0,17
"5427",348,"finance",0,17
"5428",256,"technology",0,8
"5429",29,"construction",1,5
"5430",283,"construction",1,5
"5431",32,"construction",1,5
"5432",882,"construction",1,5
"5433",586,"construction",1,5
"5434",153,"construction",1,5
"5435",697,"construction",1,5
"5436",952,"construction",1,5
"5437",14,"construction",1,5
"5438",90,"university",0,23
"5439",372,"labor",1,5
"5440",93,"hospital",1,4
"5441",639,"hospital",1,4
"5442",987,"hospital",1,4
"5443",731,"hospital",1,4
"5444",755,"hospital",1,4
"5445",897,"hospital",1,4
"5446",296,"hospital",1,4
"5447",960,"hospital",1,4
"5448",272,"hospital",1,4
"5449",951,"hospital",1,15
"5450",824,"hospital",1,15
"5451",137,"hospital",1,15
"5452",576,"hospital",1,15
"5453",220,"hospital",1,15
"5454",793,"hospital",1,15
"5455",855,"hospital",1,15
"5456",823,"law",0,6
"5457",572,"law",0,6
"5458",518,"law",0,6
"5459",822,"law",0,6
"5460",416,"law",0,6
"5461",386,"law",0,6
"5462",502,"law",0,6
"5463",602,"law",0,6
"5464",744,"law",0,6
"5465",539,"law",0,6
